#--------------------------------------------------
#------------------
#------ Auto-generated references for usage in localization
ebl_regular_1;§G+1§!;;;;;;;;;;;;;x
ebl_special_1;§G+0.2§!;;;;;;;;;;;;;x
ebl_special_personal_skill_1;§G+4§!;;;;;;;;;;;;;x
ebl_regular_2;§G+2§!;;;;;;;;;;;;;x
ebl_special_2;§G+0.4§!;;;;;;;;;;;;;x
ebl_special_personal_skill_2;§G+8§!;;;;;;;;;;;;;x
ebl_regular_3;§G+3§!;;;;;;;;;;;;;x
ebl_special_3;§G+0.6§!;;;;;;;;;;;;;x
ebl_special_personal_skill_3;§G+12§!;;;;;;;;;;;;;x
ebl_regular_4;§G+4§!;;;;;;;;;;;;;x
ebl_special_4;§G+0.8§!;;;;;;;;;;;;;x
ebl_special_personal_skill_4;§G+16§!;;;;;;;;;;;;;x
ebl_regular_5;§G+5§!;;;;;;;;;;;;;x
ebl_special_5;§G+1§!;;;;;;;;;;;;;x
ebl_special_personal_skill_5;§G+20§!;;;;;;;;;;;;;x
ebl_regular_6;§G+6§!;;;;;;;;;;;;;x
ebl_special_6;§G+1.2§!;;;;;;;;;;;;;x
ebl_special_personal_skill_6;§G+24§!;;;;;;;;;;;;;x
ebl_regular_7;§G+7§!;;;;;;;;;;;;;x
ebl_special_7;§G+1.4§!;;;;;;;;;;;;;x
ebl_special_personal_skill_7;§G+28§!;;;;;;;;;;;;;x
ebl_regular_8;§G+8§!;;;;;;;;;;;;;x
ebl_special_8;§G+1.6§!;;;;;;;;;;;;;x
ebl_special_personal_skill_8;§G+32§!;;;;;;;;;;;;;x
ebl_regular_9;§G+9§!;;;;;;;;;;;;;x
ebl_special_9;§G+1.8§!;;;;;;;;;;;;;x
ebl_special_personal_skill_9;§G+36§!;;;;;;;;;;;;;x
ebl_regular_10;§G+10§!;;;;;;;;;;;;;x
ebl_special_10;§G+2§!;;;;;;;;;;;;;x
ebl_special_personal_skill_10;§G+40§!;;;;;;;;;;;;;x
