#####
#Societies
#####

currency_name_rtp_martial;Influence;;;;;;x
currency_name_rtp_martial_hellenic;Influence;;;;;;x
currency_name_rtp_martial_bon;Influence;;;;;;x
currency_name_rtp_martial_zun;Influence;;;;;;x
currency_name_rtp_martial_west_african;Influence;;;;;;x
currency_name_rtp_martial_slavic;Influence;;;;;;x
currency_name_rtp_martial_finnish;Influence;;;;;;x
currency_name_rtp_martial_baltic;Influence;;;;;;x
currency_name_rtp_martial_tengri;Influence;;;;;;x
currency_name_rtp_martial_norse;Influence;;;;;;x
currency_name_rtp_martial_aztec;Influence;;;;;;x
currency_name_rtp_martial_chalcedonian;Influence;;;;;;x
currency_name_rtp_martial_catholic;Influence;;;;;;x
currency_name_rtp_martial_orthodox;Influence;;;;;;x
currency_name_rtp_martial_miaphysite;Influence;;;;;;x
currency_name_rtp_martial_nestorian;Influence;;;;;;x
currency_name_rtp_martial_syriac;Influence;;;;;;x
currency_name_rtp_martial_maronite;Influence;;;;;;x
currency_name_rtp_martial_apostolic;Influence;;;;;;x
currency_name_rtp_martial_jewish;Influence;;;;;;x
currency_name_rtp_martial_sunni;Influence;;;;;;x
currency_name_rtp_martial_shiite;Influence;;;;;;x
currency_name_rtp_martial_ibadi;Influence;;;;;;x
currency_name_rtp_martial_zaydi;Influence;;;;;;x
currency_name_rtp_martial_druze;Influence;;;;;;x
currency_name_rtp_martial_eastern;Influence;;;;;;x
currency_name_rtp_martial_zoroastrian;Influence;;;;;;x

rtp_martial_norse;The Wolf Warriors;;;;;;x
rtp_martial_norse_desc;The Wolf Warriors, or Úlfhéðnar as they call themselves, consist of ferocious men and women fighting for honor and recognition on the battlefield, as well as an ideal of bravery and companionship. In honor of Odin the Allfather, they wear their pelts into battle, and favor a spear in personal combat.;;;;;;x
rtp_martial_norse_leader_desc;This is the society leader.;;;;;;x
rtp_martial_norse_rank_1_male;Novice;;;;;;x
rtp_martial_norse_rank_2_male;Warrior;;;;;;x
rtp_martial_norse_rank_3_male;Veteran;;;;;;x
rtp_martial_norse_rank_4_male;Hero;;;;;;x
rtp_martial_norse_rank_1_female;Novice;;;;;;x
rtp_martial_norse_rank_2_female;Warrior;;;;;;x
rtp_martial_norse_rank_3_female;Veteran;;;;;;x
rtp_martial_norse_rank_4_female;Hero;;;;;;x

rtp_martial_tengri;The Eagle Warriors;;;;;;x
rtp_martial_tengri_desc;The Eagle Warriors of the steppe carry on the ancient tradition of training and hunting with birds, the most prestigious type being the golden eagle. The hunters, also known as 'berkutchi', are said to only need three things in life: a fast horse, a faithful dog, and an eagle.;;;;;;x
rtp_martial_tengri_leader_desc;This is the society leader.;;;;;;x
rtp_martial_tengri_rank_1_male;Novice;;;;;;x
rtp_martial_tengri_rank_2_male;Warrior;;;;;;x
rtp_martial_tengri_rank_3_male;Veteran;;;;;;x
rtp_martial_tengri_rank_4_male;Hero;;;;;;x
rtp_martial_tengri_rank_1_female;Novice;;;;;;x
rtp_martial_tengri_rank_2_female;Warrior;;;;;;x
rtp_martial_tengri_rank_3_female;Veteran;;;;;;x
rtp_martial_tengri_rank_4_female;Hero;;;;;;x

rtp_martial_baltic;The Band of Medeina;;;;;;x
rtp_martial_baltic_desc;Worshiped by hunters and warriors alike, Medeina is the huntress goddess of the forest. Her followers wear wolf-pelts in her image and hold hares holy, as Medeina is known to send the animal out to lure away the unworthy, out of her domain. The warriors of Medeina have one simple calling: to protect the forest, their home and true legacy of their ancestors.;;;;;;x
rtp_martial_baltic_leader_desc;This is the society leader.;;;;;;x
rtp_martial_baltic_rank_1_male;Novice;;;;;;x
rtp_martial_baltic_rank_2_male;Warrior;;;;;;x
rtp_martial_baltic_rank_3_male;Veteran;;;;;;x
rtp_martial_baltic_rank_4_male;Hero;;;;;;x
rtp_martial_baltic_rank_1_female;Novice;;;;;;x
rtp_martial_baltic_rank_2_female;Warrior;;;;;;x
rtp_martial_baltic_rank_3_female;Veteran;;;;;;x
rtp_martial_baltic_rank_4_female;Hero;;;;;;x

rtp_martial_finnish;The Followers of Otso;;;;;;x
rtp_martial_finnish_desc;The Suomenusko Followers of Otso do not even utter the name of the sacred animal, but draw strength from worshiping the bear, calling it 'the King of the Forest'. After hunting one, a complex ritual must take place, wherein the bear is convinced that it was not slain, but died due to fault of its own, so that its hunters may don themselves in its fur.;;;;;;x
rtp_martial_finnish_leader_desc;This is the society leader.;;;;;;x
rtp_martial_finnish_rank_1_male;Novice;;;;;;x
rtp_martial_finnish_rank_2_male;Warrior;;;;;;x
rtp_martial_finnish_rank_3_male;Veteran;;;;;;x
rtp_martial_finnish_rank_4_male;Hero;;;;;;x
rtp_martial_finnish_rank_1_female;Novice;;;;;;x
rtp_martial_finnish_rank_2_female;Warrior;;;;;;x
rtp_martial_finnish_rank_3_female;Veteran;;;;;;x
rtp_martial_finnish_rank_4_female;Hero;;;;;;x

rtp_martial_slavic;The Champions of Perun;;;;;;x
rtp_martial_slavic_desc;The valiant Champions of Perun, the Slavic god of thunder, strive to uphold an ideal of honor and guard their fellow men and women from wrongdoing. Their families are known to hang protective symbols of arrows and bolts by their houses, to grant their heroes luck on the battlefield and shield them from storms.;;;;;;x
rtp_martial_slavic_leader_desc;This is the society leader.;;;;;;x
rtp_martial_slavic_rank_1_male;Novice;;;;;;x
rtp_martial_slavic_rank_2_male;Warrior;;;;;;x
rtp_martial_slavic_rank_3_male;Veteran;;;;;;x
rtp_martial_slavic_rank_4_male;Hero;;;;;;x
rtp_martial_slavic_rank_1_female;Novice;;;;;;x
rtp_martial_slavic_rank_2_female;Warrior;;;;;;x
rtp_martial_slavic_rank_3_female;Veteran;;;;;;x
rtp_martial_slavic_rank_4_female;Hero;;;;;;x

rtp_martial_west_african;The Children of the Storm;;;;;;x
rtp_martial_west_african_desc;Occasionally spotted leaving offerings in the rain, the Children of the Storm fight and train in the name of Dongo, the father of storms and god of thunder. When charging into battle, they wear blue and are known to carry small fetish symbols close to their heart.;;;;;;x
rtp_martial_west_african_leader_desc;This is the society leader.;;;;;;x
rtp_martial_west_african_rank_1_male;Novice;;;;;;x
rtp_martial_west_african_rank_2_male;Warrior;;;;;;x
rtp_martial_west_african_rank_3_male;Veteran;;;;;;x
rtp_martial_west_african_rank_4_male;Hero;;;;;;x
rtp_martial_west_african_rank_1_female;Novice;;;;;;x
rtp_martial_west_african_rank_2_female;Warrior;;;;;;x
rtp_martial_west_african_rank_3_female;Veteran;;;;;;x
rtp_martial_west_african_rank_4_female;Hero;;;;;;x

rtp_martial_zun;The Keepers of the Flame;;;;;;x
rtp_martial_zun_desc;The Zun always watching, the Keepers of the Flame vow to be a strong as their scorching god in the sky. Spending long hours training and practicing with each other, clad in the colors of flame, they are known for their cool determination on the battlefield.;;;;;;x
rtp_martial_zun_leader_desc;This is the society leader.;;;;;;x
rtp_martial_zun_rank_1_male;Novice;;;;;;x
rtp_martial_zun_rank_2_male;Warrior;;;;;;x
rtp_martial_zun_rank_3_male;Veteran;;;;;;x
rtp_martial_zun_rank_4_male;Hero;;;;;;x
rtp_martial_zun_rank_1_female;Novice;;;;;;x
rtp_martial_zun_rank_2_female;Warrior;;;;;;x
rtp_martial_zun_rank_3_female;Veteran;;;;;;x
rtp_martial_zun_rank_4_female;Hero;;;;;;x

rtp_martial_bon;The Sentinels of Light;;;;;;x
rtp_martial_bon_desc;The Sentinels are the boon of a society of warrior clans surrounding the many Bön monasteries. Possessing a discipline as harsh as the environment of the mountainous plateau they inhabit, these fighters are from a superstitious community and will always make certain to perform the appropriate rites and sacrifices, before each battle.;;;;;;x
rtp_martial_bon_leader_desc;This is the society leader.;;;;;;x
rtp_martial_bon_rank_1_male;Novice;;;;;;x
rtp_martial_bon_rank_2_male;Warrior;;;;;;x
rtp_martial_bon_rank_3_male;Veteran;;;;;;x
rtp_martial_bon_rank_4_male;Hero;;;;;;x
rtp_martial_bon_rank_1_female;Novice;;;;;;x
rtp_martial_bon_rank_2_female;Warrior;;;;;;x
rtp_martial_bon_rank_3_female;Veteran;;;;;;x
rtp_martial_bon_rank_4_female;Hero;;;;;;x

rtp_martial_hellenic;The Olympian Champions;;;;;;x
rtp_martial_hellenic_desc;The Olympian Champions train hard and maintain an expert physique, not only for the purpose of battle, but for games of sport – participating is prestigious, and the most skillful of their community are adored by everyone, commoner and noble alike.;;;;;;x
rtp_martial_hellenic_leader_desc;This is the society leader.;;;;;;x
rtp_martial_hellenic_rank_1_male;Novice;;;;;;x
rtp_martial_hellenic_rank_2_male;Warrior;;;;;;x
rtp_martial_hellenic_rank_3_male;Veteran;;;;;;x
rtp_martial_hellenic_rank_4_male;Hero;;;;;;x
rtp_martial_hellenic_rank_1_female;Novice;;;;;;x
rtp_martial_hellenic_rank_2_female;Warrior;;;;;;x
rtp_martial_hellenic_rank_3_female;Veteran;;;;;;x
rtp_martial_hellenic_rank_4_female;Hero;;;;;;x

rtp_martial_aztec;The Otomies;;;;;;x
rtp_martial_aztec_desc;The Otomies are a vicious order of warriors known to be fearless on the battlefield. Recognition comes from capturing prisoners for their lieges, which they will attempt even at the expense of their own lives.;;;;;;x
rtp_martial_aztec_leader_desc;This is the society leader.;;;;;;x
rtp_martial_aztec_rank_1_male;Tlamani;;;;;;x
rtp_martial_aztec_rank_2_male;Cuextecatl;;;;;;x
rtp_martial_aztec_rank_3_male;Paplotl;;;;;;x
rtp_martial_aztec_rank_4_male;Cuauhocelotl;;;;;;x
rtp_martial_aztec_rank_1_female;Tlamani;;;;;;x
rtp_martial_aztec_rank_2_female;Cuextecatl;;;;;;x
rtp_martial_aztec_rank_3_female;Paplotl;;;;;;x
rtp_martial_aztec_rank_4_female;Cuauhocelotl;;;;;;x

rtp_martial_chalcedonian;The Confessors;;;;;;x
rtp_martial_chalcedonian_desc;The Confessors are an order of soldiers whose members hold fast to the idea of the two natures of Christ. Apart from training for war they also tend to be entwined with the local clergy, assisting in aiding the poor during dangerous journeys.;;;;;;x
rtp_martial_chalcedonian_leader_desc;This is the society leader.;;;;;;x
rtp_martial_chalcedonian_rank_1_male;Novice;;;;;;x
rtp_martial_chalcedonian_rank_2_male;Warrior;;;;;;x
rtp_martial_chalcedonian_rank_3_male;Veteran;;;;;;x
rtp_martial_chalcedonian_rank_4_male;Hero;;;;;;x
rtp_martial_chalcedonian_rank_1_female;Novice;;;;;;x
rtp_martial_chalcedonian_rank_2_female;Warrior;;;;;;x
rtp_martial_chalcedonian_rank_3_female;Veteran;;;;;;x
rtp_martial_chalcedonian_rank_4_female;Heroine;;;;;;x

rtp_martial_catholic;Order of Saint Martin of Tours;;;;;;x
rtp_martial_catholic_desc;The Order of Saint Martin prides itself on order and discipline. They are widely recognizable by their habit of wearing ripped cloaks, which they wear in homage to the saint’s legend. Many also favor axes or hammers, also in homage to legends.;;;;;;x
rtp_martial_catholic_leader_desc;This is the society leader.;;;;;;x
rtp_martial_catholic_rank_1_male;Novice;;;;;;x
rtp_martial_catholic_rank_2_male;Warrior;;;;;;x
rtp_martial_catholic_rank_3_male;Veteran;;;;;;x
rtp_martial_catholic_rank_4_male;Hero;;;;;;x
rtp_martial_catholic_rank_1_female;Novice;;;;;;x
rtp_martial_catholic_rank_2_female;Warrior;;;;;;x
rtp_martial_catholic_rank_3_female;Veteran;;;;;;x
rtp_martial_catholic_rank_4_female;Heroine;;;;;;x

rtp_martial_orthodox;Brethren of Saint John;;;;;;x
rtp_martial_orthodox_desc;The Brethren are a devout group of men and women who venerate St John the Warrior. In addition to being fierce soldiers, they are also known to follow the tradition of assisting the wronged in retrieving stolen items and recovering escaped servants.;;;;;;x
rtp_martial_orthodox_leader_desc;This is the society leader.;;;;;;x
rtp_martial_orthodox_rank_1_male;Novice;;;;;;x
rtp_martial_orthodox_rank_2_male;Warrior;;;;;;x
rtp_martial_orthodox_rank_3_male;Veteran;;;;;;x
rtp_martial_orthodox_rank_4_male;Hero;;;;;;x
rtp_martial_orthodox_rank_1_female;Novice;;;;;;x
rtp_martial_orthodox_rank_2_female;Warrior;;;;;;x
rtp_martial_orthodox_rank_3_female;Veteran;;;;;;x
rtp_martial_orthodox_rank_4_female;Heroine;;;;;;x

rtp_martial_miaphysite;The Midnight Warriors;;;;;;x
rtp_martial_miaphysite_desc;The Midnight Warriors are soldiers bound by faith, always seeking the guidance of a priest before battle or significant ceremonies.;;;;;;x
rtp_martial_miaphysite_leader_desc;This is the society leader.;;;;;;x
rtp_martial_miaphysite_rank_1_male;Novice;;;;;;x
rtp_martial_miaphysite_rank_2_male;Warrior;;;;;;x
rtp_martial_miaphysite_rank_3_male;Veteran;;;;;;x
rtp_martial_miaphysite_rank_4_male;Hero;;;;;;x
rtp_martial_miaphysite_rank_1_female;Novice;;;;;;x
rtp_martial_miaphysite_rank_2_female;Warrior;;;;;;x
rtp_martial_miaphysite_rank_3_female;Veteran;;;;;;x
rtp_martial_miaphysite_rank_4_female;Heroine;;;;;;x

rtp_martial_nestorian;The Red Masks;;;;;;x
rtp_martial_nestorian_desc;The Red Masks derive their name and symbol from the Nestorian belief of the prosopic union of the two natures of Christ. They believe that their order represents a prosopic union as well: the honor of peacetime and strength of war.;;;;;;x
rtp_martial_nestorian_leader_desc;This is the society leader.;;;;;;x
rtp_martial_nestorian_rank_1_male;Novice;;;;;;x
rtp_martial_nestorian_rank_2_male;Warrior;;;;;;x
rtp_martial_nestorian_rank_3_male;Veteran;;;;;;x
rtp_martial_nestorian_rank_4_male;Hero;;;;;;x
rtp_martial_nestorian_rank_1_female;Novice;;;;;;x
rtp_martial_nestorian_rank_2_female;Warrior;;;;;;x
rtp_martial_nestorian_rank_3_female;Veteran;;;;;;x
rtp_martial_nestorian_rank_4_female;Heroine;;;;;;x

rtp_martial_jewish;Sons of Zion;;;;;;x
rtp_martial_jewish_desc;The Sons of Zion take seriously the passage in scripture: God puts on “righteousness like a breastplate, and a helmet of salvation on his head - he put on garments of vengeance for clothing, and wrapped himself in fury as in a mantle”.;;;;;;x
rtp_martial_jewish_leader_desc;This is the society leader.;;;;;;x
rtp_martial_jewish_rank_1_male;Novice;;;;;;x
rtp_martial_jewish_rank_2_male;Warrior;;;;;;x
rtp_martial_jewish_rank_3_male;Veteran;;;;;;x
rtp_martial_jewish_rank_4_male;Hero;;;;;;x
rtp_martial_jewish_rank_1_female;Novice;;;;;;x
rtp_martial_jewish_rank_2_female;Warrior;;;;;;x
rtp_martial_jewish_rank_3_female;Veteran;;;;;;x
rtp_martial_jewish_rank_4_female;Heroine;;;;;;x

rtp_martial_sunni;The Ghazi;;;;;;x
rtp_martial_sunni_desc;The Ghazi are a group of warriors and soldiers who train in raiding warfare, learning to weaken the enemy through raiding and looting. While regarded with some suspicion during peacetime, they are rumored to have turned the tide of many a war.;;;;;;x
rtp_martial_sunni_leader_desc;This is the society leader.;;;;;;x
rtp_martial_sunni_rank_1_male;Novice;;;;;;x
rtp_martial_sunni_rank_2_male;Warrior;;;;;;x
rtp_martial_sunni_rank_3_male;Veteran;;;;;;x
rtp_martial_sunni_rank_4_male;Hero;;;;;;x
rtp_martial_sunni_rank_1_female;Novice;;;;;;x
rtp_martial_sunni_rank_2_female;Warrior;;;;;;x
rtp_martial_sunni_rank_3_female;Veteran;;;;;;x
rtp_martial_sunni_rank_4_female;Heroine;;;;;;x

rtp_martial_shiite;The Path of Mecca;;;;;;x
