#####
#Societies
#####

currency_name_rtp_learning;Influence;;;;;;x
currency_name_rtp_learning_chalcedonian;Influence;;;;;;x
currency_name_rtp_learning_catholic;Influence;;;;;;x
currency_name_rtp_learning_orthodox;Influence;;;;;;x
currency_name_rtp_learning_nestorian;Influence;;;;;;x
currency_name_rtp_learning_monophysite;Influence;;;;;;x
currency_name_rtp_learning_reformed_pagan;Influence;;;;;;x
currency_name_rtp_learning_pagan;Influence;;;;;;x
currency_name_rtp_learning_hindu;Influence;;;;;;x
currency_name_rtp_learning_buddhist;Influence;;;;;;x
currency_name_rtp_learning_jain;Influence;;;;;;x
currency_name_rtp_learning_taoist;Influence;;;;;;x
currency_name_rtp_learning_sunni;Influence;;;;;;x
currency_name_rtp_learning_shiite;Influence;;;;;;x
currency_name_rtp_learning_ibadi;Influence;;;;;;x
currency_name_rtp_learning_jewish;Influence;;;;;;x
currency_name_rtp_learning_zoroastrian;Influence;;;;;;x

rtp_learning_chalcedonian;The Benedictine Order;;;;;;x
rtp_learning_chalcedonian_desc;The Benedictine Order is an old monastic community with 'Ora et Labora', meaning 'pray and labor', as their motto. Often recognized by their black habits, they worship God and find purpose in prayer and quiet contemplation as well as scholarly work.;;;;;;x
rtp_learning_chalcedonian_leader_desc;This is the society leader.;;;;;;x
rtp_learning_chalcedonian_rank_1_male;Donatus;;;;;;x
rtp_learning_chalcedonian_rank_2_male;Oblatus;;;;;;x
rtp_learning_chalcedonian_rank_3_male;Commissus;;;;;;x
rtp_learning_chalcedonian_rank_4_male;Conversus;;;;;;x
rtp_learning_chalcedonian_rank_1_female;Donatus;;;;;;x
rtp_learning_chalcedonian_rank_2_female;Oblatus;;;;;;x
rtp_learning_chalcedonian_rank_3_female;Commissus;;;;;;x
rtp_learning_chalcedonian_rank_4_female;Conversus;;;;;;x

rtp_learning_catholic;The Dominican Order;;;;;;x
rtp_learning_catholic_desc;The Dominican Order are able to listen to the confessions of any Christian – dressed in white and black, they lead the holy inquisition, charged with a mission to identify heretics. As a lay member of their Order you are expected to not pursue material wealth, but strive to be a seeker of truth.;;;;;;x
rtp_learning_catholic_leader_desc;This is the society leader.;;;;;;x
rtp_learning_catholic_rank_1_male;Donatus;;;;;;x
rtp_learning_catholic_rank_2_male;Oblatus;;;;;;x
rtp_learning_catholic_rank_3_male;Commissus;;;;;;x
rtp_learning_catholic_rank_4_male;Conversus;;;;;;x
rtp_learning_catholic_rank_1_female;Donatus;;;;;;x
rtp_learning_catholic_rank_2_female;Oblatus;;;;;;x
rtp_learning_catholic_rank_3_female;Commissus;;;;;;x
rtp_learning_catholic_rank_4_female;Conversus;;;;;;x

rtp_learning_orthodox;The Community of Saint Basil;;;;;;x
rtp_learning_orthodox_desc;The followers of Saint Basil lead an ascetic life, finding purpose in prayer as well as work, often in the name of aiding their fellow men and women. A lay member of the Order is not required to take on the life of a hermit – instead focus should be placed on helping the members of your community.;;;;;;x
rtp_learning_orthodox_leader_desc;This is the society leader.;;;;;;x
rtp_learning_orthodox_rank_1_male;Archarios;;;;;;x
rtp_learning_orthodox_rank_2_male;Rasophoros;;;;;;x
rtp_learning_orthodox_rank_3_male;Stavrophoros;;;;;;x
rtp_learning_orthodox_rank_4_male;Megaloschemos;;;;;;x
rtp_learning_orthodox_rank_1_female;Archaria;;;;;;x
rtp_learning_orthodox_rank_2_female;Rasophora;;;;;;x
rtp_learning_orthodox_rank_3_female;Stavrophora;;;;;;x
rtp_learning_orthodox_rank_4_female;Megaloscheme;;;;;;x

rtp_learning_nestorian;The Community of Saint Abraham;;;;;;x
rtp_learning_nestorian_desc;The order of Abraham the Great follow the monastic rules set by Abraham of Kashkar. Members swear to observe to strict obedience and to spread the word of the three great Nestorian doctors, Nestorius, Diodore of Tarsus, and Theodore of Mopsuestia. Only the literate may join the order and strict celibacy is required. Study and proselytism are the corner pillars of the order and as a member you are expected to spread the Nestorian faith ever eastwards.;;;;;;x
rtp_learning_nestorian_leader_desc;This is the society leader.;;;;;;x
rtp_learning_nestorian_rank_1_male;Archarios;;;;;;x
rtp_learning_nestorian_rank_2_male;Rasophoros;;;;;;x
rtp_learning_nestorian_rank_3_male;Stavrophoros;;;;;;x
rtp_learning_nestorian_rank_4_male;Megaloschemos;;;;;;x
rtp_learning_nestorian_rank_1_female;Archaria;;;;;;x
rtp_learning_nestorian_rank_2_female;Rasophora;;;;;;x
rtp_learning_nestorian_rank_3_female;Stavrophora;;;;;;x
rtp_learning_nestorian_rank_4_female;Megaloscheme;;;;;;x

