#;;;;;;;;;;;;;;x
###############
## MODIFIERS ##
###############
# OPINION MODIFIERS #
# Directed towards the character who granted the title
lmmitg_diff_culture_opinion;Gave Titles to Foreigners;;;;;;;;;;;;;x
lmmitg_diff_culture_county_opinion;Gave My Culture's Land to Foreigners;;;;;;;;;;;;;x
lmmitg_diff_religion_opinion;Gave Titles to Infidels;;;;;;;;;;;;;x
lmmitg_heresy_opinion;Gave Titles to Heretics;;;;;;;;;;;;;x
lmmitg_religion_group_opinion;Gave Titles to Misguided Faithfuls;;;;;;;;;;;;;x
lmmitg_diff_religion_county_opinion;Gave My Religion's Land to Infidels;;;;;;;;;;;;;x
lmmitg_heresy_county_opinion;Gave My Religion's Land to Heretics;;;;;;;;;;;;;x
lmmitg_religion_group_county_opinion;Gave My Religion's Land to Misguided Faithfuls;;;;;;;;;;;;;x
lmmitg_lowborn_neg_opinion;Gave Titles to Lowborns;;;;;;;;;;;;;x
lmmitg_lowborn_pos_opinion;Supports Title Grants to Lowborns;;;;;;;;;;;;;x
lmmitg_powerful_vassal_opinion;Gave Titles to Other Dynasties;;;;;;;;;;;;;x
lmmitg_same_dynasty_neg_opinion;Gave Titles to Other Dynasties;;;;;;;;;;;;;x
lmmitg_powerful_vassal_pos_opinion;Gave Titles to My Dynasty;;;;;;;;;;;;;x
lmmitg_granted_to_child_pos_opinion;Gave Titles to My Child;;;;;;;;;;;;;x
lmmitg_same_dynasty_pos_opinion;Gave Titles to Our Dynasty;;;;;;;;;;;;;x
lmmitg_approves_of_grant_pos_opinion;Gave Titles to Someone I Like;;;;;;;;;;;;;x
lmmitg_disapproves_of_grant_neg_opinion;Gave Titles to Someone I Hate;;;;;;;;;;;;;x
lmmitg_diff_culture_pos_opinion;Gave Titles to People of My Culture;;;;;;;;;;;;;x
lmmitg_diff_religion_pos_opinion;Gave Titles to People of My Religion;;;;;;;;;;;;;x
lmmitg_gave_to_pious_pos_opinion;Gave Titles to Pious People;;;;;;;;;;;;;x
lmmitg_gave_to_crusader_pos_opinion;Gave Titles to Warriors of the Faith;;;;;;;;;;;;;x
lmmitg_claimant_neg_opinion;Gave Away Titles I Have Claims To;;;;;;;;;;;;;x
# Directed towards the new holder
lmmitg_diff_culture_new_holder_opinion;Foreigner Granted Titles;;;;;;;;;;;;;x
lmmitg_diff_culture_county_new_holder_opinion;Forigner Granted My Culture's Lands;;;;;;;;;;;;;x
lmmitg_diff_religion_new_holder_opinion;Infidel Granted Titles;;;;;;;;;;;;;x
lmmitg_heresy_new_holder_opinion;Heretic Granted Titles;;;;;;;;;;;;;x
lmmitg_religion_group_new_holder_opinion;Misguided Faithful Granted Titles;;;;;;;;;;;;;x
lmmitg_diff_religion_county_new_holder_opinion;Infidel Granted My Religion's Lands;;;;;;;;;;;;;x
lmmitg_heresy_county_new_holder_opinion;Heretic Granted My Religion's Lands;;;;;;;;;;;;;x
lmmitg_religion_group_county_new_holder_opinion;Misguided Faithful Granted My Religion's Lands;;;;;;;;;;;;;x
lmmitg_lowborn_neg_new_holder_opinion;Upstart Lowborn;;;;;;;;;;;;;x
#lmmitg_lowborn_pos_new_holder_opinion;Supports Title Grants to Lowborns;;;;;;;;;;;;;x
lmmitg_powerful_vassal_new_holder_opinion;Unhappy with Title Grants;;;;;;;;;;;;;x
lmmitg_same_dynasty_neg_new_holder_opinion;Unhappy with Title Grants;;;;;;;;;;;;;x
lmmitg_claimant_neg_new_holder_opinion;Was Granted Titles I Have Claims To;;;;;;;;;;;;;x
