#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#;;;;;;;;;;;;;;x
# Available strings
# get[Stat]LevelEffects
# 
# getEblCreatorPicture
# getEblCreatorInheritance
# getEblCreatorMatrilinealOverride
# getEblCreatorAllowBastards
# getEblCreatorName
# getEblCreatorEffects

#--------------------------------------------------
#------------------
#------ Decision description for founding a bloodline
create_ebl_hf_bloodline;Create a new Bloodline;;;;;;;;;;;;;x
create_ebl_hf_bloodline_desc;Create a bloodline for your descendants.;;;;;;;;;;;;;x
create_ebl_hf_bloodline_two;Create a new Bloodline;;;;;;;;;;;;;x
create_ebl_hf_bloodline_two_desc;Create a bloodline for your descendants.;;;;;;;;;;;;;x
rename_ebl_hf_bloodline;Rename ebl founded bloodline;;;;;;;;;;;;;x
rename_ebl_hf_bloodline_desc;Allows you to change the name of your founded bloodline.;;;;;;;;;;;;;x
#--------------------------------------------------
#------------------
#------ Bloodline names and descriptions
generic_bloodline_name;Generic Bloodline;;;;;;;;;;;;;x
generic_bloodline_description;Generic Bloodline Description;;;;;;;;;;;;;x

#--------------------------------------------------
#------------------
#------ GUI
ebl_hf_next_page;Next Page;;;;;;;;;;;;;x
ebl_hf_ok;Ok!;;;;;;;;;;;;;x
ebl_hf_tooltip_next_page;Go to the next page;;;;;;;;;;;;;x
ebl_hf_select_option_tooltip;Selects the option and returns to the previous menu.;;;;;;;;;;;;;x
EVTDESC_ebl_hf_preview;Preview of your selected bloodline picture;;;;;;;;;;;;;x
EVTDESC_ebl_hf_8000;Would you like to manually enter a name for your newly created bloodline?;;;;;;;;;;;;;x


# Main creator menu
EVTDESC_ebl_hf_9000;Current bloodline settings: \nPicture: [getEblCreatorPicture]\nName: [getEblCreatorName]\nEffects: [getEblCreatorEffects]\nInheritance: [getEblCreatorInheritance]\nMatrilineal override: [getEblCreatorMatrilinealOverride]\nAllow bastards: [getEblCreatorAllowBastards]\nAre you sure you want to create a bloodline with these settings?;;;;;;;;;;;;;x
