#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
;;;;;;;;;;;;;;
NIE.100;Thief caught stealing;;;;;;;;;;;;;x
EVTNAMENIE.100;Thief caught stealing;;;;;;;;;;;;;x
EVTDESC_NIE_100;Accused of thievery, that one of your courtiers has caught in the armoury, is dragged before you. As he approaches, the castle smith informs you about similar accidents in the last weeks. The man you see quickly admits to stealing. Traditionally the penalty is cutting one's hand, but you could also listen to the advice of your jailer and throw the thief into the prison, where he could learn his lesson. It's obvious for everyone that there must be a punishment - a just one.;;;;;;;;;;;;;x
EVTOPTA_NIE_100;Justice will be delivered with blood.;;;;;;;;;;;;;x
EVTOPTB_NIE_100;He will learn about justice while imprisoned.;;;;;;;;;;;;;x
EVTOPTC_NIE_100;It will be just to cut thieving hand.;;;;;;;;;;;;;x
EVTOPTD_NIE_100;Sometimes mercy is better than justice.;;;;;;;;;;;;;x
thief_executed;Story will progress...;;;;;;;;;;;;;x
thief_imprisoned;Story will progress…;;;;;;;;;;;;;x
thief_fingerless;Story will progress…;;;;;;;;;;;;;x
thief_released1;Story will progress…;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
NIE.101;Sister begs for thief's release;;;;;;;;;;;;;x
EVTNAMENIE.101;Sister begs for thief's release;;;;;;;;;;;;;x
EVTDESC_NIE_101;It was thirty days ago that you ordered thief to be imprisoned. Now his sister comes before you in the great hall, awaiting her brothers release. She is very frightened, oddly though you find her very beautiful. When she sees you, the girl gets on her knees and begs for your mercy, therefore for pardoning her brother crimes and releasing him.;;;;;;;;;;;;;x
EVTOPTA_NIE_101;That lad surely had his punishment already, release him.;;;;;;;;;;;;;x
EVTOPTB_NIE_101;He stays in the dungeon.;;;;;;;;;;;;;x
EVTOPTC_NIE_101;If she loves him so much maybe she should join him there?;;;;;;;;;;;;;x
EVTOPTD_NIE_101;Let the brother go and take his sister as your lover.;;;;;;;;;;;;;x
EVTOPTE_NIE_101;She must be mistaken, he is not my prisoner.;;;;;;;;;;;;;x
thief_already_released;Story will progress…;;;;;;;;;;;;;x
thief_released2;Story will progress…;;;;;;;;;;;;;x
thief_not_released;Story will progress…;;;;;;;;;;;;;x
sister_in_dungeon;Story will progress…;;;;;;;;;;;;;x
sister_lover;Story will progress…;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
NIE.102;Sister came for thief's body;;;;;;;;;;;;;x
EVTNAMENIE.102;Sister came for thief's body;;;;;;;;;;;;;x
EVTDESC_NIE_102;One of your council meetings is interrupted by captain of your castle guard. He presents to you frightened, yet beautiful, young peasant girl. She happens to be sister of the thief you recently executed. The girl gets on her knees and begs for your mercy, therefore for letting her take brothers bones.;;;;;;;;;;;;;x
EVTOPTA_NIE_102;Of course, let her take his body.;;;;;;;;;;;;;x
EVTOPTB_NIE_102;Take it, but I'll be keeping his skull for myself!;;;;;;;;;;;;;x
EVTOPTC_NIE_102;Seize her and throw to prison!;;;;;;;;;;;;;x
body_given;Story will end.;;;;;;;;;;;;;x
skull_kept;Story will end.;;;;;;;;;;;;;x
sister_imprisoned;Story will progress…;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
NIE.103;Brother and sister in dungeon;;;;;;;;;;;;;x
EVTNAMENIE.103;Brother and sister in dungeon;;;;;;;;;;;;;x
