#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_liangzhou;Liangzhou;;;;;;;;;;;;;x
b_wuwei;Wuwei;;;;;;;;;;;;;x
b_guzang;Guzang;;;;;;;;;;;;;x
b_shenwu;Shenwu;;;;;;;;;;;;;x
b_changsong;Changsong;;;;;;;;;;;;;x
b_tianbao;Tianbao;;;;;;;;;;;;;x
b_jialin;Jialin;;;;;;;;;;;;;x
b_yunwu;Yunwu;;;;;;;;;;;;;x
c_guazhou;Guazhou;;;;;;;;;;;;;x
b_jinchang;Jinchang;;;;;;;;;;;;;x
b_changle_guazhou;Changle;;;;;;;;;;;;;x
c_suzhou;Suzhou;;;;;;;;;;;;;x
b_jiuquan;Jiuquan;;;;;;;;;;;;;x
b_fulu;Fulu;;;;;;;;;;;;;x
b_yumen;Yumen;;;;;;;;;;;;;x
c_shazhou;Shazhou;;;;;;;;;;;;;x
b_dunhuang;Dunhuang;;;;;;;;;;;;;x
b_shouchang;Shouchang;;;;;;;;;;;;;x
c_ganzhou;Ganzhou;;;;;;;;;;;;;x
b_zhangye;Zhangye;;;;;;;;;;;;;x
b_shandan;Shandan;;;;;;;;;;;;;x
c_xingqing;Xingqing;;;;;;;;;;;;;x
b_xingzhou;Xingzhou;;;;;;;;;;;;;x
b_weizhou;Weizhou;;;;;;;;;;;;;x
b_jingzhou;Jingzhou;;;;;;;;;;;;;x
b_huaizhou_xingqing;Huaizhou;;;;;;;;;;;;;x
b_dingzhou;Dingzhou;;;;;;;;;;;;;x
b_shunzhou;Shunzhou;;;;;;;;;;;;;x
c_yanzhou_qinfeng;Yanzhou;;;;;;;;;;;;;x
b_lingwu;Lingwu;;;;;;;;;;;;;x
b_huaiyuan;Huaiyuan;;;;;;;;;;;;;x
b_jiuyuan;Jiuyuan;;;;;;;;;;;;;x
b_yongfeng;Yongfeng;;;;;;;;;;;;;x
b_baojing;Baojing;;;;;;;;;;;;;x
b_huile;Huile;;;;;;;;;;;;;x
c_shengzhou;Shengzhou;;;;;;;;;;;;;x
b_ningbian;Ningbian;;;;;;;;;;;;;x
b_fugu;Fugu;;;;;;;;;;;;;x
b_jinsu;Jinsu;;;;;;;;;;;;;x
b_heqing;Heqing;;;;;;;;;;;;;x
c_youzhou;Youzhou;;;;;;;;;;;;;x
b_yanen;Yanen;;;;;;;;;;;;;x
b_changze;Changze;;;;;;;;;;;;;x
c_xiazhou;Xiazhou;;;;;;;;;;;;;x
b_shuofang;Shuofang;;;;;;;;;;;;;x
